id,google_id,lat,lon,maps,url,hours,name,type,display_type,description,time_zone,country,zip,state,city,address1,address2,created_at,ai_summary,ai_score,ai_indicators,ai_updated_at
1820bd3c-31d3-4c8b-965a-de5be8aac808,ChIJUeIQ74TMj4ARtyCMGA73CV0,37.3492359,-121.89409669999999,https://maps.google.com/?cid=6704161160231133367&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.kumakojapantown.com/,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20098:30\u202fPM']",Kumako Ramen,Restaurant,Ramen Restaurant,Compact Japanese noodle shop with a variety of ramen dishes from pork broth to spicy & vegetarian.,America/Los_Angeles,US,95112-3202,California,San Jose,211 Jackson St,,2025-11-02T22:00:16.838+00:00,"Kumako Ramen is a compact Japanese noodle shop in San Jose that provides a wheelchair‑accessible entrance and parking. The restaurant includes gender‑neutral restrooms and staff are noted as accommodating, helping to serve a variety of disability needs. Despite its small size, the layout is designed for easy navigation.",78,"[{'exists': True, 'indicator': 'Wheelchair Entrance'}, {'exists': True, 'indicator': 'Wheelchair Parking'}, {'exists': True, 'indicator': 'Gender Neutral Restroom'}]",2025-11-04T00:13:10.465+00:00
df866d09-593b-42ac-8bac-780e713c2f6a,ChIJDU4G7cjMj4ARFW5OtN3nsJI,37.3326634,-121.8753317,https://maps.google.com/?cid=10570203264837381653&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/cali.spartan/profilecard/?igsh=MzRlODBiNWFlZA==,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",Cali Spartan Mexican Kitchen,Restaurant,Mexican Restaurant,"Laid-back locale offering tacos, fajitas & margaritas in bright surrounds, plus open-air dining.",America/Los_Angeles,US,95112-3716,California,San Jose,515 S 10th St,,2025-11-01T01:22:23.704+00:00,"Cali Spartan Mexican Kitchen offers a laid-back Mexican dining experience with tacos, fajitas, and margaritas in bright, open-air surroundings. The restaurant provides wheelchair‑accessible parking, entrance, seating, and restrooms, and includes gender‑neutral restrooms. These features suggest a strong commitment to accessibility for patrons with mobility and other needs.",82,"[{'exists': True, 'indicator': 'Wheelchair Accessible Parking'}, {'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Seating'}, {'exists': True, 'indicator': 'Wheelchair Accessible Restrooms'}, {'exists': True, 'indicator': 'Open Air Dining'}, {'exists': True, 'indicator': 'Gender Neutral Restrooms'}]",2025-11-04T00:13:15.917+00:00
8a282a4c-d0d2-4184-8586-e4fb24a7583b,ChIJs9nO0EfNj4ARRnScVMi6d74,37.347488000000006,-121.83134329999999,https://maps.google.com/?cid=13724643759010640966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 3:00\u2009–\u200911:00\u202fPM', 'Friday: 3:00\u2009–\u200911:00\u202fPM', 'Saturday: 3:00\u2009–\u200911:00\u202fPM', 'Sunday: 3:00\u2009–\u200911:00\u202fPM']",Tacos El Güero,Restaurant,Restaurant,,America/Los_Angeles,US,95122,California,San Jose,2448 Story Rd,,2025-09-20T22:10:18.887+00:00,"Tacos El Güero in San Jose provides wheelchair‑accessible entry and ample parking, helping patrons with mobility needs to visit comfortably. While specific features for other disabilities are not documented, the available accessibility amenities suggest a generally welcoming environment.",70,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}, {'exists': True, 'indicator': 'Accessible Parking'}]",2025-11-04T00:13:16.254+00:00
329b8edf-b979-4a4c-8448-e534d8f3283b,ChIJkxPw_vHNj4AR3kWX9y1LFho,37.3395474,-121.8842651,https://maps.google.com/?cid=1879772555273258462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://restauranteelconrro.com/,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",Restaurante El Conrro,Restaurant,Mexican Restaurant,,America/Los_Angeles,US,95113,California,San Jose,301 E Santa Clara St # B,,2025-09-02T22:44:26.722+00:00,"Restaurante El Conrro is a Mexican restaurant in San Jose, California, open daily from 10 AM to 10 PM. The venue is reported to be wheelchair accessible, offering basic mobility access. No additional accessibility features such as braille menus, assistive listening, or accessible restrooms are documented. Overall, it provides essential access for wheelchair users but lacks broader accommodations.",80,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}]",2025-11-04T00:13:16.874+00:00
d831c670-46f1-4bd4-99df-f40b2edb9515,ChIJ4ZcICVEzjoAR87I4y1lfj3M,37.3125267,-121.8936588,https://maps.google.com/?cid=8326979075297555187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://taqueriatlaquepaque.shop/,"['Monday: Closed', 'Tuesday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20098:00\u202fPM']",Taqueria Tlaquepaque,Restaurant,Mexican Restaurant,Classic taqueria fare from Mexican beer with tequila to tortas filled with cheese & avocado.,America/Los_Angeles,US,95125-1747,California,San Jose,721 Willow St,,2025-09-20T22:10:21.334+00:00,"Taqueria Tlaquepaque in San Jose offers classic Mexican fare in a wheelchair‑accessible environment. The restaurant has a smooth entrance, wheelchair‑accessible seating, and parking. It provides a welcoming atmosphere with friendly service.",82,"[{'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Parking Lot'}, {'exists': True, 'indicator': 'Wheelchair Accessible Restroom'}, {'exists': True, 'indicator': 'Wheelchair Accessible Seating'}]",2025-11-04T00:13:16.971+00:00
43145c88-a56c-4ccc-92b0-7077839b2b5c,ChIJs8mbNsUsDogRUnpg-b_IK5E,41.884127899999996,-87.6479354,https://maps.google.com/?cid=10460675286346267218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,http://www.girlandthegoat.com/,"['Monday: 4:30\u2009–\u200910:00\u202fPM', 'Tuesday: 4:30\u2009–\u200910:00\u202fPM', 'Wednesday: 4:30\u2009–\u200910:00\u202fPM', 'Thursday: 4:30\u2009–\u200910:00\u202fPM', 'Friday: 4:30\u2009–\u200911:00\u202fPM', 'Saturday: 4:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u200910:00\u202fPM']",Girl & The Goat,Restaurant,American Restaurant,Hot spot where Stephanie Izard serves up innovative small plates from a dramatic open kitchen.,America/Chicago,US,60607,Illinois,Chicago,809 W Randolph St,,2025-08-20T21:46:18.354+00:00,"Girl & The Goat is a popular Chicago restaurant known for innovative small plates served from an open kitchen. The venue offers wheelchair‑accessible entrance and seating, as well as gender‑neutral restrooms and valet parking. Outdoor patio dining is also accessible. Some patrons note tight table spacing that may challenge mobility.",80,"[{'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Seating'}, {'exists': True, 'indicator': 'Valet Parking'}, {'exists': True, 'indicator': 'Gender Neutral Restroom'}, {'exists': True, 'indicator': 'Patio Outdoor Dining'}]",2025-11-04T00:13:17.611+00:00
bbecffac-8186-4aed-ba8f-c2bd6aaa7196,ChIJy6JluGzHj4ARydjwq5xGijo,37.4997399,-121.97098639999999,https://maps.google.com/?cid=4218261639699421385&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://www.cinemark.com/theatres/ca-fremont/cinemark-century-at-pacific-commons-and-xd?utm_medium=organic&utm_source=gmb&utm_campaign=local_listing_theater&utm_content=GMB_listing&y_source=1_MTc0OTMwNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,[],Cinemark Century at Pacific Commons and XD,Cinema,Movie Theater,"Theater complex with multiple screens, all-stadium seating & self-service ticketing kiosks.",America/Los_Angeles,US,94538,California,Fremont,43917 Pacific Commons Blvd,,2025-07-26T05:34:11.979+00:00,"Cinemark Century at Pacific Commons and XD in Fremont, California, offers wheelchair‑accessible facilities, assistive listening devices, and closed‑captioning for select films, along with all‑stadium seating and self‑service ticketing kiosks.",78,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}, {'exists': True, 'indicator': 'Assistive Listening Devices'}, {'exists': True, 'indicator': 'Closed Captioning'}]",2026-03-04T19:46:20.603+00:00
d63b3068-0898-482b-8ee9-609e85147012,ChIJJQ6Ck8zFyIARfxB2vQVF2Z0,36.1036224,-115.1675744,https://maps.google.com/?cid=11374198224856682623&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://mgmgrand.mgmresorts.com/en.html,[],MGM Grand,Other,Casino,"Sprawling casino resort with renowned restaurants, high-wattage nightclubs & a 6-acre pool area.",America/Los_Angeles,US,89109,Nevada,Las Vegas,3799 S Las Vegas Blvd,,2025-09-20T22:31:16.183+00:00,"The MGM Grand in Las Vegas offers extensive accessibility accommodations, including wheelchair-friendly rooms, accessible parking, ADA-compliant restrooms, wheelchair-accessible routes, pool lifts, wider doors and ramps, braille and tactile signage, and closed-captioned televisions. The resort features a 6-acre pool area and renowned restaurants and nightclubs. While the MGM Grand has made significant efforts to improve accessibility, some areas for improvement have been noted, including the need for continued maintenance and updates to ensure all facilities are readily accessible.",85,"[{'exists': True, 'indicator': 'Wheelchair Accessible Rooms'}, {'exists': True, 'indicator': 'Accessible Parking'}, {'exists': True, 'indicator': 'ADA Compliant Restrooms'}, {'exists': True, 'indicator': 'Wheelchair Accessible Routes'}, {'exists': True, 'indicator': 'Pool Lifts'}, {'exists': True, 'indicator': 'Wider Doors And Ramps'}, {'exists': True, 'indicator': 'Braille And Tactile Signage'}, {'exists': True, 'indicator': 'Closed Captioned TVs'}]",2026-03-10T15:42:14.597+00:00
96c6ddf7-5948-4c99-9089-8e5cd0332838,ChIJudktPNo0joARNpmID9ZE7w0,37.2935813,-121.94067,https://maps.google.com/?cid=1004096928101210422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://stores.staples.com/ca/campbell/500-east-hamilton-ave/print-and-marketing-services?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",Staples Print & Marketing Services,Store,Store,,America/Los_Angeles,US,95008,California,Campbell,500 E Hamilton Ave,,2025-09-20T22:10:45.493+00:00,"Staples Print & Marketing Services in Campbell, California, states a commitment to accessibility but lacks specific confirmed features such as wheelchair ramps, Braille signage, or accessible restrooms. The broader Staples brand emphasizes diversity and inclusion, aiming to make sites accessible to all customers, yet no concrete details for this location are documented. No reviews mention accessibility concerns or praises, suggesting basic accessibility may be present but unverified. Overall, the store appears to provide limited confirmed accommodations.",40,"[{'exists': False, 'indicator': 'Wheelchair Ramp'}, {'exists': False, 'indicator': 'Braille Signage'}, {'exists': False, 'indicator': 'Accessible Restrooms'}]",2026-03-10T18:00:45.522+00:00
7b9d9b21-b08c-422d-91e3-52f40e3e262d,ChIJMViM4dssDogRdmIJH2z_Q10,41.8818361,-87.65296939999999,https://maps.google.com/?cid=6720495908809171574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,http://monteverdechicago.com/,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: Closed']",Monteverde Restaurant & Pastificio,Restaurant,Italian Restaurant,"Stylish spot serving refined, contemporary Italian fare such as fresh pastas, plus global wines.",America/Chicago,US,60607,Illinois,Chicago,1020 W Madison St,,2025-08-20T21:46:43.557+00:00,"Monteverde Restaurant & Pastificio is a stylish Italian restaurant in Chicago's West Loop offering refined contemporary fare and fresh pastas. The venue is reported to be wheelchair accessible, allowing patrons with mobility impairments to enter and dine comfortably. No other specific accessibility features (such as braille menus, assistive listening devices, or gender‑neutral restrooms) were documented. Overall, the restaurant provides basic mobility access but lacks broader accommodations.",78,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}]",2025-11-04T00:13:24.611+00:00
efcebd5b-99f8-4fca-b77b-832205c037fe,ChIJRWjy0UnnDDkR3WgiokQiCNI,28.5404624,77.3680066,https://maps.google.com/?cid=15134384225951836381&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://speziabistro.com/,"['Monday: 12:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM']",Spezia Bistro,Restaurant,Restaurant,,Asia/Calcutta,IN,201301,Uttar Pradesh,Noida,GT 01/02 2nd Floor,Sector 104,2025-07-26T05:36:53.172+00:00,Spezia Bistro in Noida offers a pleasant dining experience with several accessibility features. The 2nd‑floor location is reachable via an elevator and provides step‑free entry for wheelchair users. It is described as disabled friendly and includes an accessible washroom. Free parking is also available for guests.,80,"[{'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Washroom'}, {'exists': True, 'indicator': 'Elevator Access'}, {'exists': True, 'indicator': 'Step Free Entry'}, {'exists': True, 'indicator': 'Disabled Friendly'}, {'exists': True, 'indicator': 'Free Parking'}]",2025-11-04T00:13:26.738+00:00
f6a6537c-3d4f-4b12-9339-a37eb1fc1531,ChIJL3TubNRzhlQR3XnDdTYpx5Q,49.277223500000005,-123.12655550000001,https://maps.google.com/?cid=10720582751859472861&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://numerounopizza.ca/,"['Monday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fAM']",Numero Uno Pizza,Restaurant,Pizza Restaurant,,America/Vancouver,CA,V6Z 1B6,British Columbia,Vancouver,708 Davie St,,2025-07-26T05:34:25.054+00:00,"Numero Uno Pizza in Vancouver offers a variety of pizzas and has implemented several accessibility features. The restaurant provides wheelchair-accessible parking, entrance, and seating. Their website follows WCAG guidelines to improve digital accessibility for users with disabilities. The venue is located in a vibrant area with many nearby shops and dining options.",78,"[{'exists': True, 'indicator': 'Wheelchair Accessible Parking'}, {'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Seating'}]",2026-02-25T03:11:05.658+00:00
0da23272-5dc8-4c3f-ab59-1652c8ed87de,ChIJRxv8Td4zjoAR1vgRTL4JdUU,37.2496177,-121.87621199999998,https://maps.google.com/?cid=5004917273816856790&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.officedepot.com/storelocator/ca/san-jose/officemax-6209?utm_source=google&utm_medium=organic&utm_campaign=gmb_6209_website_retail,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",OfficeMax,Store,Store,"Chain for office supplies, furniture, computers & electronics (most have copy & print centers).",America/Los_Angeles,US,95118,California,San Jose,1130 Blossom Hill Rd,,2025-09-20T22:10:46.369+00:00,"OfficeMax in San Jose offers a broad range of office supplies, electronics, and furniture. The store provides ample parking with designated handicapped spaces and is reported to be wheelchair accessible. Staff are noted as welcoming and helpful. However, there is no publicly documented information about ramps, elevators, or accessible restrooms.",60,"[{'exists': True, 'indicator': 'Handicapped Parking'}, {'exists': True, 'indicator': 'Wheelchair Access'}]",2026-03-05T03:39:37.605+00:00
4e0d290c-5d24-4465-98ff-38812288b2b5,ChIJoc2hMWLLj4AR2Wb4oJEtzyw,37.3405059,-121.9040222,https://maps.google.com/?cid=3228849561342076633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://www.bjsrestaurants.com/locations/ca/san-jose,"['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']",BJ's Restaurant & Brewhouse,Restaurant,Restaurant,Family-friendly chain outpost pairs familiar pub fare with an extensive list of house brews.,America/Los_Angeles,US,95110,California,San Jose,511 Coleman Ave,,2025-08-20T21:25:16.724+00:00,"BJ's Restaurant & Brewhouse in San Jose offers family‑friendly pub fare and a wide selection of house brews. The location provides wheelchair‑accessible entrances, seating, and restrooms, and offers free Wi‑Fi for guests. While basic mobility accommodations are confirmed, no additional accessibility details (e.g., hearing‑loop, braille menus) are documented.",80,"[{'exists': True, 'indicator': 'Wheelchair Accessible Entrance'}, {'exists': True, 'indicator': 'Wheelchair Accessible Seating'}, {'exists': True, 'indicator': 'Wheelchair Accessible Restroom'}, {'exists': True, 'indicator': 'Free WiFi'}]",2025-11-04T00:13:30.901+00:00
c06cc1cc-e283-4a0f-aef1-f183dcf8c93c,ChIJfxEFW19xhlQRyoSxEEQ6-sw,49.2629708,-123.0983689,https://maps.google.com/?cid=14770181991927219402&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://ajsbrooklynpizzajoint.com/,"['Monday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200911:00\u202fPM']",AJ's Brooklyn Pizza Joint,Restaurant,Pizza Restaurant,"Thin-crust slices, Sicilian pies & beer doled out in narrow, unpretentious digs with TVs.",America/Vancouver,CA,V5T 1W5,British Columbia,Vancouver,325 E Broadway,,2025-07-26T05:34:29.74+00:00,"AJ's Brooklyn Pizza Joint in Vancouver offers wheelchair‑accessible entry and is located near the Commercial/Broadway SkyTrain station. The interior is described as narrow, which may limit maneuverability for some mobility devices. The venue provides free Wi‑Fi and standard seating, but no specific features such as accessible restrooms or hearing‑assistive devices are documented. Overall, basic accessibility is present but limited.",60,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}, {'exists': True, 'indicator': 'Free WiFi'}, {'exists': True, 'indicator': 'Seating'}]",2025-11-04T00:13:32.311+00:00
87a84cb6-2160-466c-9115-9566b2b510a6,ChIJVVVly1flDDkR2noJhV48oPo,28.6273885,77.3753479,https://maps.google.com/?cid=18059500882412272346&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,https://www.thebeergardenindia.com/,"['Monday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20091:00\u202fAM']",The Beer Garden Noida | Best Restaurant in Noida,Restaurant,Restaurant,,Asia/Calcutta,IN,201301,Uttar Pradesh,Noida,"H1A 25, 2nd Floor",Sector 63 Rd,2025-07-26T05:36:51.992+00:00,"The Beer Garden Noida offers a central location in Sector 63 with ample parking and a wheelchair‑accessible washroom, making it convenient for guests with mobility needs. The rooftop venue provides a spacious dining experience, and the staff are noted for being welcoming. While the restaurant includes private seating areas, specific details on ramp or elevator access are not documented. Overall, the venue shows basic accessibility accommodations.",70,"[{'exists': True, 'indicator': 'Wheelchair Accessible Washroom'}, {'exists': True, 'indicator': 'Ample Parking Space'}]",2025-11-04T00:13:34.692+00:00
5952d404-d4bd-46a0-b7a1-722a0733265b,ChIJb0tDCgBzhlQRxpR3-DStr3E,49.2503594,-123.09044779999999,https://maps.google.com/?cid=8191956690228712646&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAAYBCAA,http://pizzanapoletana.ca/,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",Napoletana Pizza Restaurant,Restaurant,Italian Restaurant,,America/Vancouver,CA,V5V 4E3,British Columbia,Vancouver,3875 Fraser St,,2025-07-26T05:34:24.225+00:00,"Napoletana Pizza Restaurant in Vancouver offers Italian cuisine and provides a wheelchair‑accessible parking area for patrons with mobility needs. No additional accessibility details such as ramps, accessible restrooms, or services for visual or hearing impairments are publicly documented. Consequently, while the parking is a positive feature, overall accessibility information is limited.",30,"[{'exists': True, 'indicator': 'Wheelchair Accessible Car Park'}]",2025-11-04T00:13:36.933+00:00
ed02a601-4afc-4f19-ad22-62ebb33cca5f,ChIJ37tcf5foj4ARx76b7NW5qUk,37.7021742,-121.82281409999999,https://maps.google.com/?cid=5307977964281642695&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.parkwestcasino580.com/,"['Monday: 12:00\u2009–\u20092:00\u202fAM, 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Parkwest Casino 580,Other,Casino,"Sleek setting for blackjack, baccarat & other table games (no slots), plus an Asian restaurant.",America/Los_Angeles,US,94551-9494,California,Livermore,968 N Canyons Pkwy,,2025-09-20T22:31:17.347+00:00,"Parkwest Casino 580 in Livermore, California offers a sleek, smoke‑free environment for table games and an Asian restaurant. The venue operates 24 hours and emphasizes modern décor and customer service. However, there is limited information about specific accessibility features such as wheelchair ramps, accessible restrooms, or assistive‑technology accommodations. Some sources indicate that the casino is wheelchair accessible.",50,"[{'exists': True, 'indicator': 'Wheelchair Accessible'}, {'exists': False, 'indicator': 'Accessible Restrooms'}, {'exists': False, 'indicator': 'Assistive Technology'}]",2025-11-04T00:14:36.226+00:00
